,x,y,z
2132,415.3263403041432,-389.7737604618009,51.73161577790413
2133,415.420912914571,-391.52115791345364,51.72033789067811
2134,415.4963257065308,-393.2694873056556,51.709071601981265
2135,415.5526338762986,-395.0185364945451,51.697870853350096
2136,415.58941062594494,-396.768105530255,51.68676354188662
2137,415.6063787860914,-398.51797902640755,51.67571783715613
2138,415.60347776704236,-400.267932649407,51.6647127521198
2139,415.58078101835713,-402.0177417591388,51.6537344492121
2140,415.53844323462494,-403.7671861101187,51.64277380479246
2141,415.476667261386,-405.51605222643803,51.63182480329322
2142,415.39552584565985,-407.2641271376353,51.62094162642034
2143,415.2945967980725,-409.0111714137526,51.6101522958116
2144,415.17361248739877,-410.7569417146464,51.599424841668515
2145,415.03252813336024,-412.5012029497034,51.58873818506455
2146,414.871436524026,-414.2437305701483,51.578078427849164
2147,414.69051345780696,-415.98431117262356,51.567436406435796
2148,414.48998356521855,-417.72274227880956,51.556806078918875
2149,414.26993807279655,-419.4588113235943,51.54624189406426
2150,414.02996296826365,-421.1922380250823,51.535772011916286
2151,413.76980300010695,-422.92275057406226,51.525364307183686
2152,413.4894309020967,-424.6501038266154,51.51499759841777
2153,413.18895976542115,-426.37407477551824,51.5046579198713
2154,412.86858697062667,-428.09445874392986,51.49433606338862
2155,412.52855908721006,-429.81106637147235,51.48402595767809
2156,412.16898672888345,-431.5236869254376,51.47378233766247
2157,411.7894680357387,-433.2319981722432,51.463633511588164
2158,411.3897632540718,-434.9356995812355,51.45354718681878
2159,410.96986441693525,-436.6345368979863,51.443502071568766
2160,410.52990583896576,-438.32829032696674,51.433484127341615
2161,410.0701068392301,-440.01676600489276,51.42348409801534
2162,409.5907359110592,-441.69978999625914,51.41349588067224
2163,409.091923914032,-443.37715504381794,51.40357450413021
2164,408.5732855329485,-445.0484962198403,51.393748428719164
2165,408.0345999035151,-446.71348435052374,51.383985189022326
2166,407.4758802017426,-448.37185729231436,51.37426337933359
2167,406.89728280785556,-450.0234003722388,51.364568886044346
2168,406.2990491734263,-451.66793283867247,51.354892403508345
2169,405.6814694876641,-453.30529867468147,51.34522779615467
2170,405.0446956301168,-454.93529597689604,51.335630378437045
2171,404.38836363231945,-456.557516835783,51.32612875832754
2172,403.71227516556536,-458.1716039189504,51.316690301278335
2173,403.01646641649825,-459.7772887342962,51.30729349006892
2174,402.301116551216,-461.3743639005106,51.29792413756506
2175,401.5664891369904,-462.9626642892638,51.28857288964227
2176,400.81289556794235,-464.54205447532826,51.279233578766075
2177,400.04050938654933,-466.1123400374323,51.26996177902053
2178,399.24899314706727,-467.6730703545241,51.26078623237838
2179,398.4381749143192,-469.2238609036268,51.251674149121676
2180,397.6081157264438,-470.7644387403991,51.24260390972051
2181,396.75901807889164,-472.2946062124475,51.2335612595842
2182,395.8911673708058,-473.81421653265704,51.22453680011169
2183,395.0048953915741,-475.3231577019069,51.21552433444343
2184,394.1004253364215,-476.8212660829255,51.207323423007885
2185,393.1775757036204,-478.30812881632045,51.200354795963065
2186,392.23630264998536,-479.78340085614883,51.19419866335268
2187,391.2767479703041,-481.2468501808331,51.18857824030091
2188,390.29916422266984,-482.69831963480806,51.18331103144557
2189,389.30386738585497,-484.1377017845174,51.178276710404276
2190,388.29120759587306,-485.56492263372485,51.17339594129841
2191,387.2614311640656,-486.9798465399795,51.16978466693941
2192,386.2144145833903,-488.3820642015237,51.16802392351408
2193,385.1501580987189,-489.77124338790287,51.16748330754553
2194,384.06882893871955,-491.1471752352869,51.16774716870218
2195,382.97069321579426,-492.50973136110025,51.16854145252862
2196,381.85607299032745,-493.8588359320772,51.16968546436921
2197,380.725319802476,-495.19444775460374,51.17106006530527
2198,379.5786858788677,-496.51644859409566,51.17373608438489
2199,378.4160670515562,-497.82440829984023,51.17826730733948
2200,377.23747558235186,-499.117988767652,51.1840217348791
2201,376.04308426461193,-500.39699150032226,51.1905826667053
2202,374.833160635577,-501.6613082152092,51.197675357043614
2203,373.6080255055572,-502.91088876253406,51.20511865584498
2204,372.3680274160039,-504.1457206370256,51.21279312411501
2205,371.1134227005276,-505.36569966501685,51.22180128986033
2206,369.8441262305117,-506.5703694163724,51.232713608782376
2207,368.56016189092026,-507.759381196146,51.24488140211315
2208,367.261707961808,-508.93254368723865,51.25787697455266
2209,365.94903352172076,-510.0897665432234,51.271418331972136
2210,364.62245834714605,-511.23102379921926,51.28531954567638
2211,363.2823282341362,-512.3563305665625,51.29945802613305
2212,361.9289134964068,-513.4656059415513,51.31494111435564
2213,360.56218659335855,-514.5584082067905,51.33234152136048
2214,359.1822117984153,-515.6344114281014,51.35100607894115
2215,357.78918831430326,-516.6934522180393,51.370504134230096
2216,356.38339380129617,-517.7354706746952,51.39055174414972
2217,354.96514891880094,-518.7604722575609,51.410961695463094
2218,353.5347955901871,-519.7685036116801,51.43161055189718
2219,352.09261648726,-520.7595157733671,51.453470557516795
2220,350.63864621504183,-521.7331057205582,51.4770431686732
2221,349.17299183467316,-522.6889872415624,51.50174495409098
2222,347.6958720174344,-523.6270342866916,51.52719124182408
2223,346.20756924195626,-524.5472220067228,51.553128405998294
2224,344.708399987313,-525.4495889024986,51.57938922274386
2225,343.19869657182926,-526.3342129312126,51.60586343556937
2226,341.67874102673267,-527.2010668282343,51.63349901824657
2227,340.14859338267536,-528.0497444870878,51.6627857883108
2228,338.60837396656416,-528.8799640726617,51.69316123532877
2229,337.058302567523,-529.6916137621276,51.724254482407815
2230,335.4986552619711,-530.4846886393747,51.75582099975629
2231,333.92973755928256,-531.2592502369469,51.78769956110111
2232,332.3518680904798,-532.0154010430037,51.81978386448198
2233,330.76530803743316,-532.7531291088106,51.852180425964974
2234,329.17011762063595,-533.4719881216,51.88493608133539
2235,327.56642540742206,-534.1716637844388,51.91792850034043
2236,325.95445171877014,-534.8520353049494,51.95107702637319
2237,324.3344680431367,-535.5131034892281,51.984328479621915
2238,322.70677193316624,-536.1549444507772,52.01764779667563
2239,321.07167186545644,-536.7776803887291,52.05101185891609
2240,319.42944752278044,-537.3813343883039,52.085159341083966
2241,317.78023384097065,-537.9655526142208,52.120477402992265
2242,316.1242021627024,-538.5301059679198,52.1565672643766
2243,314.46158852285254,-539.0749367615309,52.19316599892829
2244,312.79266355764435,-539.6000939487977,52.230100251398994
2245,311.11771408712565,-540.1056918381225,52.26725572297397
