,x,y,z
0,60.17526140765603,-399.29095198566745,76.81353686182244
1,60.17079236584696,-397.8568024945938,76.73822422933641
2,60.168014749568165,-396.33306087932027,76.67400559600443
3,60.165382974487365,-394.7451986413935,76.61823509728488
4,60.16187993051457,-393.11143222079403,76.56867371708711
5,60.156859591034966,-391.44479714722075,76.52357773037986
6,60.149897157768606,-389.7546245432391,76.48167289490642
7,60.14072850794631,-388.0475987424516,76.44195935305439
8,60.12917604871668,-386.3285072857946,76.4037495881962
9,60.11513814875146,-384.6007810738288,76.36653033412526
10,60.09855501339733,-382.86687860287276,76.3299558150787
11,60.0793646336057,-381.12856227105624,76.29379822022685
12,60.05752631066801,-379.3870962589127,76.25788506231468
13,60.03300286749836,-377.64338746522475,76.22210681645171
14,60.00577105647053,-375.8980870448266,76.18638066483672
15,59.97580403522011,-374.1516628252852,76.15065713807243
16,59.94309079288846,-372.4044505030554,76.11493399537304
17,59.90762508793293,-370.6566930635503,76.0791507486822
18,59.869378232887975,-368.9085661691167,76.04327562424386
19,59.82832879667234,-367.16019685361977,76.00729645446523
20,59.784450149361106,-365.411677645163,75.97121104791066
21,59.73772444010926,-363.66307636505366,75.93501026508174
22,59.688126991903516,-361.9144431936111,75.89869412317765
23,59.63564762672305,-360.16581447428024,75.86230177772315
24,59.58028014729923,-358.4172191373304,75.82578764151143
25,59.521994758322954,-356.6686798885325,75.78913114703772
26,59.46076902067966,-354.9202142597402,75.75233052182293
27,59.396575151591605,-353.1718365882631,75.71539126366099
28,59.32939454745034,-351.4235588242139,75.67830832259726
29,59.25920175897648,-349.6753913842562,75.641085297761
30,59.185986371308395,-347.9273420105933,75.60376989605761
31,59.109742288611706,-346.1794195389955,75.56631112929213
32,59.03043948853091,-344.4316326909171,75.52868630297196
33,58.94805562065161,-342.6839890743235,75.49089419023205
34,58.86256314299109,-340.93649616908664,75.45294163898077
35,58.773943998439556,-339.1891611566031,75.41482327149645
36,58.682173444187434,-337.4419912864287,75.37654349468909
37,58.587241950190624,-335.69499188290973,75.33815729324586
38,58.48914454321911,-333.9481704738641,75.29960639666841
39,58.387852542988824,-332.20153522383436,75.26086490647091
40,58.2833450406844,-330.4550934069188,75.22193162914536
41,58.17559620817669,-328.708852479705,75.1828145366179
42,58.06458975137648,-326.96281972956456,75.14350769609428
43,57.950303017843076,-325.2170026858655,75.10401627658887
44,57.832728320114896,-323.4714066755794,75.06440315716551
45,57.71186419976762,-321.7260392687186,75.02461502908281
46,57.58769140324763,-319.9809086146956,74.98462929728959
47,57.460198070867165,-318.23602002432057,74.94452831079458
48,57.329370003936624,-316.49137972631615,74.90436437400048
49,57.195199599473426,-314.746992631964,74.8642283092922
50,57.0576704771565,-313.0028653140748,74.824170809423
51,56.91677939226478,-311.2590051599947,74.78416511040362
52,56.7725248957046,-309.51541570954953,74.74434727171345
53,56.62487880074724,-307.77210432563595,74.7047866427972
54,56.4738199786842,-306.0290788366043,74.6655137714345
55,56.31932038480762,-304.28634840218666,74.62653314631842
56,56.16136156299945,-302.54392104177015,74.58786962183946
57,55.9999170528321,-300.80180618439823,74.54952310599262
58,55.83497726245912,-299.0600141868908,74.51138560681873
59,55.66653628749418,-297.31855007094447,74.4735794009938
60,55.49456008879395,-295.577423174928,74.4361594822479
61,55.31902388893399,-293.83664338805886,74.39912324559859
62,55.13989827263554,-292.09622156352066,74.36245188773339
63,54.957165252567265,-290.3561669578548,74.3261546037314
64,54.77080163679721,-288.61648992772655,74.29021977354144
65,54.58080093652191,-286.87720144577287,74.25452392393676
66,54.387160079294446,-285.13830702657293,74.21919305956285
67,54.1898489158411,-283.3998167546421,74.18428278629116
68,53.98884542876078,-281.6617412865653,74.14978514347577
69,53.78412058508594,-279.9240925338831,74.1156769580601
70,53.57565645385359,-278.186880796612,74.08195930403
71,53.36342920646868,-276.450117555291,74.0486151733681
72,53.14743227016372,-274.7138143984176,74.015517321863
73,52.927664314414386,-272.97797760199575,73.98278460764966
74,52.70410135801755,-271.24261768444325,73.95046854180717
75,52.476728081635244,-269.50774525499713,73.91856569406394
76,52.24552536873201,-267.77337183590606,73.88705545621974
77,52.01048382151881,-266.0395072543637,73.85594579709856
78,51.77158860890772,-264.30616253110026,73.82522319917453
79,51.52883975655189,-262.5733487870527,73.79475580640936
80,51.28224686766595,-260.84107149649816,73.76465497038258
81,51.031816708825616,-259.1093376391485,73.7349678442516
82,50.77756538791097,-257.3781563848623,73.70553159026005
83,50.519518767823705,-255.6475342920444,73.67624174404021
84,50.25770387531772,-253.91747921509352,73.64689578305655
85,49.99213982057204,-252.1879985471192,73.6173803966307
86,49.72284882857537,-250.45909617313407,73.5877533016535
87,49.449850613399526,-248.73078298530433,73.55768213103758
88,49.17314172863819,-247.0030707970346,73.52699681213075
89,48.89272064711104,-245.27596996674006,73.49560435995886
90,48.60857584726715,-243.54949124871325,73.46348349888962
91,48.32070156991013,-241.82364578810663,73.43055084836053
92,48.02908142961993,-240.0984452157122,73.39679534970418
93,47.733712325862456,-238.3738932398834,73.36249731978593
94,47.43459571530116,-236.65000552909987,73.32729721100512
95,47.13170324792103,-234.92679934599965,73.29103007619742
96,46.82501361318384,-233.20428839725997,73.2536656912417
97,46.514496843305665,-231.48248667146092,73.21523628604852
98,46.200133451490345,-229.76140851963683,73.17568625033738
99,45.881893043803345,-228.04106870090638,73.13503434915842
100,45.5597626989772,-226.32147033697888,73.09365595464813
101,45.23373710870533,-224.60263459923175,73.0511183074597
102,44.90377509690966,-222.88458422326428,73.00722619543073
103,44.56984434899073,-221.16733686627643,72.96194761640908
104,44.23190208050545,-219.45091034130263,72.91532683835553
105,43.88991857651035,-217.73532345380826,72.86729328114446
106,43.543850415403895,-216.02059530419362,72.8178703355518
107,43.19367507235331,-214.30672783647515,72.76753133004098
108,42.83938071130673,-212.59375112523006,72.71572016403711
109,42.48090978144395,-210.88169654420443,72.66218520883604
110,42.118215290137655,-209.17058826924827,72.60687520021564
111,41.75123598347702,-207.46045041374396,72.54984093253827
112,41.37992709052354,-205.75130945457138,72.49097851583608
113,41.00422493905685,-204.04319193811145,72.4303110433708
114,40.624091638197925,-202.33609776850633,72.36845346398586
115,40.23950517761366,-200.63007303094815,72.30465399210965
116,39.85038081766281,-198.9251645206574,72.23857029885696
117,39.45664685380824,-197.22140853062294,72.17011261282603
118,39.0582101226403,-195.51884086698084,72.09933675324167
119,38.65499962498967,-193.81750274834184,72.02607680323794
120,38.24691546795561,-192.1174350216379,71.95035000830825
121,37.833891524585496,-190.41863386392492,71.8729968109861
122,37.415887629478505,-188.72117733887674,71.79293162415023
123,36.992768111319464,-187.0251431263591,71.70965603249488
124,36.56441435799921,-185.330593114343,71.62299981981415
125,36.130670752922924,-183.63758794846487,71.53301828745944
126,35.69141441561494,-181.9462013590205,71.43941976458967
127,35.246471230604996,-180.25650603978895,71.34220079114529
128,34.79571547379353,-178.56849107777248,71.2425949458372
129,34.339069548118175,-176.88230817679548,71.1388876340249
130,33.8762857222176,-175.1981076740452,71.03028368218312
131,33.40714018637469,-173.51601586123707,70.91643272363513
132,32.931330620055576,-171.83615757861187,70.7973715108657
133,32.448609475980824,-170.15869275235508,70.67254039040102
134,31.95861465957372,-168.48378204560268,70.54188018544805
135,31.461065369177906,-166.8114042559537,70.4073774443735
136,30.955782272053273,-165.14190942081257,70.2660941590879
137,30.442194840498658,-163.47566039777834,70.11665766460115
138,29.919761069000096,-161.812974987179,69.95847479719784
139,29.387707521558966,-160.15419268174097,69.79160248924448
140,28.89157164588004,-158.6412789667268,69.63064287144674
141,28.45957571079749,-157.3605243180817,69.48667027785365
142,28.07097328163832,-156.24690982470645,69.35682075902636
143,251.92637844703196,286.8077082643934,62.110055646686384
144,251.6510807820989,285.70192127048114,62.24835033223641
145,251.3361968619686,284.4252066602765,62.34603578871334
146,250.99048334869937,283.02776683521984,62.4077186981144
147,250.62027498955348,281.5451361200864,62.440936620097155
148,250.2302332449358,280.002429796697,62.4528539668263
149,249.82383588848387,278.41742531264543,62.44927755211047
150,249.40369046240986,276.8027421603506,62.43475300312537
151,248.97176392377398,275.16735554971683,62.41255421663117
152,248.5295342629153,273.51766124336797,62.38516153004005
153,248.07811739071977,271.8582259906115,62.354165765102
154,247.61837068839336,270.1923093664276,62.320661086736735
155,247.1509459945919,268.5222402339296,62.28547135634432
156,246.67634798490337,266.84968275128927,62.249150151190804
157,246.1949654627327,265.1758273858308,62.21208599034601
158,245.70710854079147,263.5015241912958,62.17453656034399
159,245.21301884316736,261.82738270884255,62.136663772051435
160,244.71289090231468,260.1538383906878,62.09860651028565
161,244.20689901461148,258.4811984485408,62.060452986142785
162,243.6951891528482,256.80968197131745,62.02225888637239
163,243.17789246455712,255.13944298512124,61.98405807825274
164,242.65512177397557,253.4705908550415,61.94587692609686
165,242.12698415833708,251.80320059565872,61.907729709449384
166,241.59357090775754,250.13732648537453,61.86960460212267
167,241.05496528450792,248.47300540067798,61.83153072065866
168,240.51126066529852,246.81025741753348,61.79352244012853
169,239.96254288337244,245.14909515561268,61.75558150767833
170,239.40889875328705,243.4895234801113,61.71770589850932
171,238.85040755395025,241.83154409869374,61.67989707411435
172,238.28715147955106,240.17515363483358,61.642152864440895
173,237.71920210227418,238.52034959454343,61.60445123264323
174,237.14662712283416,236.86712744319175,61.566812507886226
175,236.56950893441098,235.2154759095211,61.529245482793016
176,235.9879242937319,233.56538431666303,61.49174845547512
177,235.40195293776958,231.91683966678175,61.45431729522217
178,234.8116677898291,230.26983016526998,61.41695186900361
179,234.21714597903568,228.62434161627502,61.37964913521278
180,233.61845384321046,226.98036329216245,61.342387734564966
181,233.01565411516737,225.3378841642597,61.30518633713172
182,232.40882590733548,223.69688676414626,61.26805291486715
183,231.7980425530994,222.05735527961167,61.23098571401158
184,231.1833808570638,220.41927200712115,61.193980743313894
185,230.56491046366992,218.78262122300194,61.15703784930926
186,229.94270571342997,217.1473849164842,61.12015414308105
187,229.31682944217846,215.51354929592,61.08330946142027
188,228.6873407409228,213.8811006771418,61.046521486958476
189,228.05431642655213,212.25001828665893,61.009797775305564
190,227.4178271909509,210.6202833916747,60.973136733159386
191,226.77794752468148,208.9918753098162,60.936534621206725
192,226.13474431382465,207.3647757617184,60.89999136916202
193,225.48828954100017,205.73896404216424,60.863504280780596
194,224.83864293287695,204.11442423469097,60.827054223259346
195,224.18586029345968,202.49114079394994,60.790658112369314
196,223.5300164367272,200.86909034571025,60.75432318961931
197,222.8711796939087,199.248251870457,60.71804801997219
198,222.2094225018357,197.6286022901681,60.68182908623264
199,221.54480924757024,196.01012131005905,60.645666406203794
200,220.87740979859782,194.39278604457772,60.60955745162566
201,220.2072810252035,192.77657894149567,60.57348392031859
202,219.53447569577335,191.16148305356214,60.53746213921539
203,218.85906684605226,189.54747286396451,60.50149911211871
204,218.18112067683242,187.9345255114061,60.46559354608851
205,217.50070779624565,186.32261596071194,60.42974210863565
206,216.81789032406917,184.71172232561653,60.39394490479962
207,216.13273623847263,183.10181996148455,60.3581995473753
208,215.44529978962663,181.49289008862772,60.32248837429988
209,214.75563094692572,179.8849147482761,60.286827290528926
210,214.06380118754214,178.27786668467485,60.25122313344035
211,213.36987480575732,176.67172158983414,60.215674736285045
212,212.6739208003524,175.06645286694695,60.18017891551828
213,211.97599924772555,173.46203742080922,60.1447358615484
214,211.2761764559812,171.85844923239785,60.109343302191135
215,210.57450428185996,170.25566866424333,60.073984035888806
216,209.87103012226532,168.65367709918468,60.03867370183118
217,209.16582411150347,167.05244591591347,60.00341903758935
218,208.45894885556416,165.45194972370294,59.96821898779703
219,207.750471958524,163.85216073085624,59.93307048431023
220,207.04045167030782,162.25305498574733,59.89797380040945
221,206.32895284251634,160.65460545208302,59.86292675405603
222,205.6160251559624,159.0567919735142,59.827912435660785
223,204.90171364994745,157.45959559786507,59.7929463655204
224,204.18608732082754,155.86298668996488,59.758035244063535
225,203.46920729285856,154.26693911687315,59.72317811303597
226,202.7511399802469,152.67142423670214,59.68837198800067
227,202.03194201193153,151.07641757010015,59.653617222931814
228,201.3116769850289,149.4818913995061,59.61891170268779
229,200.59039260832648,147.88782536371616,59.58423865146448
230,199.86813176501943,146.2942004737747,59.549613607723245
231,199.1449625100607,144.70098641288703,59.5150432931475
232,198.4209446820827,143.10815662573663,59.480526832655336
233,197.69614369801857,141.51568194705686,59.44606129553688
234,196.97061475794976,139.92353767859802,59.411647115104664
235,196.24442039490242,138.33169573934228,59.377282221746654
236,195.51760653594133,136.7401358554025,59.34294982526588
237,194.79021409408415,135.14883927808953,59.30866560870688
238,194.06231036213367,133.5577753283207,59.27443636867338
239,193.33395407196525,131.96691733319383,59.24026129926201
240,192.6052098206061,130.37623591676783,59.20613749504931
241,191.87613155488964,128.78570645482304,59.17206546498747
242,191.14678091496936,127.19530080825739,59.13804316389232
243,190.41720221701283,125.60499906587542,59.10405365103122
244,189.68743457186685,124.01478297856585,59.07011287055457
245,188.95754467501774,122.42462181205578,59.03622774348911
246,188.22759031460873,120.83448906694119,59.002397519953256
247,187.49763542637626,119.24435545862138,58.968619293495706
248,186.76773286043158,117.65419671690904,58.93489364602588
249,186.0379435165093,116.06398493902064,58.90121853777308
250,185.3083102518582,114.47370083660795,58.86757675198387
251,184.57887052354656,112.88332690434858,58.83398459725472
252,183.84969057149854,111.29283265296249,58.80044916252346
253,183.12082738049625,109.7021920384238,58.76696974066904
254,182.39234436097894,108.11137616177116,58.73354339964007
255,181.66429340124787,106.52036137640813,58.70017078917498
256,180.9367347917542,104.92912030153842,58.66684985633666
257,180.20971006218292,103.33763451856169,58.633562996559746
258,179.48325514368742,101.74588749661744,58.60032697564081
259,178.75743593907941,100.1538492854295,58.567149089535135
260,178.03230874739447,98.56149456979415,58.53402866048302
261,177.30793656685663,96.96879512361629,58.50096270805956
262,176.5843704360502,95.37572818412308,58.4679519440002
263,175.8616701416113,93.78226717177812,58.43499428504717
264,175.1398759930501,92.18839477352124,58.402071640348396
265,174.41902250063507,90.59409565184932,58.36920131006295
266,173.6991753223263,88.99934068467586,58.336390829218104
267,172.98039016334806,87.40410555200512,58.303639536460416
268,172.2627296948808,85.80836298286138,58.270944382636785
269,171.54624419169167,84.21209135068207,58.23830613571085
270,170.83099301534386,82.61526515021691,58.20572266703892
271,170.11701533827798,81.01786839873841,58.17317531579268
272,169.40434433146595,79.41988715948764,58.14068197903265
273,168.6930454717062,77.82129342326827,58.10825045649924
274,167.9831739351433,76.22206412469721,58.07588009115522
275,167.27479212319452,74.62217322432073,58.043567747460955
276,166.5679496062814,73.02160047579036,58.011314242302255
277,165.8627053707324,71.4203217149469,57.97911738785416
278,165.15909750915046,69.81832250331502,57.94695788541536
279,164.4571579101061,68.21559050081689,57.91485427574374
280,163.7569519018864,66.61209909107316,57.88281464201863
281,163.05853416667208,65.00782671561913,57.8508383185379
282,162.3619668615569,63.40274883734603,57.81892206764939
283,161.66729888265857,61.79684682581055,57.78706674601468
284,160.97458885939187,60.19009811806181,57.755270094217344
285,160.28387383437186,58.58249002242768,57.72351212571829
286,159.5951844451663,56.974011979315605,57.69181205565212
287,158.9085858721838,55.36463903869081,57.66017826243753
288,158.22413230862563,53.75435139257668,57.62861005937615
289,157.54188566060168,52.143126269397484,57.59710409392544
290,156.861894150704,50.530946880039046,57.56566125398932
291,156.18421603883024,48.91779251370811,57.53427919891615
292,155.50888732088364,47.30365241480826,57.50293722166008
293,154.83593738949162,45.688517974419256,57.47165522409175
294,154.16543124364358,44.072366174327676,57.44044188352782
295,153.49742256085787,42.455179190203424,57.40929648193173
296,152.8319729566379,40.836936269271995,57.37821554284565
297,152.16912995063618,39.217622677100564,57.3471999745375
298,151.5089513866549,37.59721979549898,57.31624734668681
299,150.85147218861982,35.975718979796085,57.285336217920715
300,150.1967204843182,34.353113726733696,57.25448717250289
301,149.54476102401762,32.72938320405083,57.22370918315275
302,148.8956469114659,31.10451179099057,57.19300148930635
303,148.2494393975905,29.478480994450752,57.16236048384187
304,147.6061852394818,27.851278333244455,57.13178708674576
305,146.96594178751093,26.222887507287098,57.101278773429684
306,146.32874284300652,24.59330213974902,57.07081337237435
307,145.69461522506776,22.962517970016734,57.04041212744245
308,145.06362333411934,21.330516591222153,57.01008429511161
309,144.43581961123758,19.697284789599383,56.97982906360184
310,143.8112648368146,18.06280655586689,56.94964269246867
311,143.19000491705776,16.42707184255998,56.91952610145979
312,142.5720965990122,14.79006687585677,56.88947666785022
313,141.9575724843655,13.15178768387267,56.85947151371942
314,141.34645801586385,11.512232365414086,56.82953250469243
315,140.73881711030154,9.87138515969478,56.79966916314367
316,140.13470142762657,8.229235443283814,56.769880618505724
317,139.53417114010986,6.5857698946090935,56.74016299760946
318,138.93727118721145,4.940981058918505,56.7105172100117
319,138.34405757317006,3.2948578749501856,56.68094053450914
320,137.75456159962096,1.6473988896247882,56.65140942729251
321,137.16880724404072,-0.001395345277088289,56.621946322213894
322,136.58685777515578,-1.6515377468187702,56.5925609828762
323,136.00876392626947,-3.303036188771759,56.56325247264461
324,135.43458509631463,-4.955901126167112,56.53401678885688
325,134.86436511826,-6.6101372875554505,56.50485482141071
326,134.29815908746417,-8.265752861371121,56.47576375288574
327,133.73599688452933,-9.922746694340715,56.44671943077065
328,133.17790091455103,-11.581115714292615,56.41774478963199
329,132.62393360752912,-13.24086982485692,56.38884980372484
330,132.07414460095617,-14.902014018845367,56.36003346716
331,131.52859232837437,-16.564555734283548,56.33129165552372
332,130.98731935419443,-18.228496868403194,56.30262522837047
333,130.45037967603105,-19.893842606603897,56.27403127564884
334,129.91780161573485,-21.56058913099377,56.24548510813238
335,129.38960588408196,-23.228730810320506,56.2170100825377
336,128.86585385870887,-24.898274396935346,56.18861634866537
337,128.34659389255037,-26.56922190298178,56.160302827792485
338,127.8318832417531,-28.241577632229202,56.13206528328444
339,127.321763023583,-29.91534057775844,56.1039045375562
340,126.81628593025158,-31.59051282531347,56.07581759549249
341,126.31547857390656,-33.26708786562372,56.0477793150488
342,125.81935983808026,-34.94505750050197,56.01981338713661
343,125.32798981720467,-36.62442522908232,55.99193009808771
344,124.84141537687906,-38.30519001814493,55.964128295635064
345,124.35969236980749,-39.98735295678615,55.93640364360575
346,123.88286027661388,-41.670910096164285,55.908756919513216
347,123.41097026409133,-43.35586036269582,55.88118505160531
348,122.94404707602949,-45.04219456259661,55.85366253928463
349,122.48210762965009,-46.729901955378345,55.82621331286153
350,122.0252104936092,-48.418982723893585,55.79884775348603
351,121.57340083413281,-50.10943276206374,55.77156463788338
352,121.12673286427146,-51.80124990275022,55.74435954607154
353,120.68524423169768,-53.49442725401801,55.71723320489507
354,120.2489843512845,-55.188960562450156,55.69018247649479
355,119.81797593738179,-56.88483799132451,55.66318160253167
356,119.39223380115592,-58.58204631592181,55.63625465390854
357,118.97181473982883,-60.28058238136685,55.609412063339306
358,118.55676200722036,-61.98043902048434,55.58265253933791
359,118.14712793987218,-63.68161080967071,55.555971594801576
360,117.74294815732941,-65.38408795082638,55.529369902361296
361,117.34427009662501,-67.08786303067602,55.50284427051909
362,116.95111428483253,-68.79292164600541,55.47636878838
363,116.56349329124029,-70.49924817905985,55.449967567946786
364,116.18146189719289,-72.20683615767237,55.42365105026359
365,115.80506123410865,-73.91567540438976,55.39741788124094
366,115.43434152890694,-75.62575728010158,55.37126352523722
367,115.06933618379938,-77.33706915506696,55.3451885977394
368,114.71009043993305,-79.04960051673248,55.319189866602336
369,114.3566224886978,-80.76333450596672,55.29324137468148
370,114.00894253185805,-82.47825323545253,55.26736717780903
371,113.66710310201039,-84.19434697858429,55.24157768339425
372,113.33114301064853,-85.91160263738206,55.2158714807917
373,113.0011101558805,-87.63000843930183,55.190244004574645
374,112.67703554737948,-89.34954903417854,55.164695812765
375,112.35896202673162,-91.07021090997522,55.13922364684962
376,112.04690531561471,-92.79197489419273,55.113801607754674
377,111.7408731373332,-94.51482098333341,55.08845360101782
378,111.4409155606815,-96.23873629965394,55.0631899599327
379,111.14706889769357,-97.96370495101876,55.03800922640168
380,110.85937851789065,-99.68971215213762,55.012906825194555
381,110.57787288248011,-101.41673997756166,54.98788325665772
382,110.30259225142893,-103.14477205229778,54.96293524967178
383,110.0335497627988,-104.87378706208068,54.93803706334597
384,109.77075057024159,-106.60376306744259,54.913212367021124
385,109.51424208864536,-108.3346841802756,54.88847138335892
386,109.26405797577904,-110.06653187399422,54.86381261463385
387,109.02024090083314,-111.79928850667471,54.839231494202465
388,108.78281664715206,-113.53293375321829,54.81472846808828
389,108.55182274008096,-115.26744854522124,54.7903002674169
390,108.327269645711,-117.00280962327876,54.76592140206027
391,108.10915988152172,-118.73899331486516,54.74161522647911
392,107.89753805136702,-120.47598089552588,54.717391819332434
393,107.6924350348615,-122.2137513928132,54.69324965418579
394,107.49389066138994,-123.95228449459808,54.66918419187748
395,107.30192793726034,-125.69155767708968,54.6451958275457
396,107.1165815348574,-127.43154937580027,54.621281308168975
397,106.93785918963107,-129.17223460277873,54.59741547763259
398,106.76576074508458,-130.91358817309782,54.573621309408956
399,106.60032787776522,-132.65558872769327,54.549908710594465
400,106.44158860362496,-134.3982130602153,54.52627613643995
401,106.2895798152028,-136.14143839958706,54.502719092239616
402,106.14432168053355,-137.8852402440906,54.479237927478785
403,106.00584594165616,-139.62959475204926,54.455829418008406
404,105.87415757827411,-141.37447543761832,54.43246881298554
405,105.74925375357196,-143.11985583595558,54.409178651686645
406,105.63117314520602,-144.8657121756089,54.38596864783517
407,105.51994086154825,-146.61201924468304,54.362837250255645
408,105.41559080802084,-148.3587520418224,54.33978002457067
409,105.31814029553448,-150.10588432102676,54.3167972829893
410,105.22761810778115,-151.8533901967556,54.29388584300442
411,105.14402648295537,-153.60124192349738,54.27102141492331
412,105.06735993408329,-155.34941199453667,54.248226067528975
413,104.9976541233022,-157.09787446101586,54.22550930692796
414,104.9349312569401,-158.84660234269427,54.20286958854758
415,104.8792222564846,-160.5955686457268,54.180302552364516
416,104.83054160358752,-162.3447456184662,54.15780848396134
417,104.78891514889203,-164.0941055704922,54.13538425402415
418,104.75434244441557,-165.8436197348141,54.11300607129128
419,104.72681542200718,-167.59325979924125,54.090695521164946
420,104.70636677524128,-169.34299787581287,54.06846189860085
421,104.69301587155815,-171.0928054531131,54.04630368122978
422,104.6867907174942,-172.84265378224114,54.02421659559921
423,104.68770305008431,-174.59251384078675,54.002200916897
424,104.69577587781473,-176.34235636837562,53.980253580296385
425,104.71100617042656,-178.09215180633268,53.958351304288286
426,104.73338339204085,-179.84187126376378,53.936515209941284
427,104.76293738962636,-181.59148514395298,53.914754392084596
428,104.79968482149836,-183.3409636308596,53.89306737273676
429,104.84365092416691,-185.09027644582628,53.87144997633626
430,104.89484483995511,-186.83939351612378,53.8499024942026
431,104.95328690529841,-188.58828423016817,53.82842193809226
432,105.0189716684126,-190.33691844892886,53.80698550889847
433,105.09188629200924,-192.08526691065995,53.78561393835979
434,105.17205799612424,-193.83329851821088,53.764316158307935
435,105.25950094623816,-195.5809823536303,53.7430907701739
436,105.3542378550719,-197.3282868066408,53.72193370729222
437,105.45627550593221,-199.0751809466345,53.70084532796993
438,105.56563183839788,-200.8216329973339,53.67982273781571
439,105.68229921275129,-202.56761241899258,53.65884352500474
440,105.80626272504529,-204.31308975591654,53.63792821536506
441,105.93754732401528,-206.05803257683553,53.61708566606278
442,106.0761650189419,-207.80240902205185,53.596314630061194
443,106.22213638970696,-209.5461862985656,53.57561116701878
444,106.37546621964526,-211.2893327624499,53.554975811624494
445,106.53617048487705,-213.03181560243797,53.534405796365405
446,106.7042396989572,-214.77360400575142,53.51387886238435
447,106.87965722875347,-216.514668450846,53.49341575954806
448,107.06244632277263,-218.2549752640502,53.47302547642271
449,107.25261736311194,-219.99449173061413,53.452707088280725
450,107.45018942737514,-221.73318393629538,53.432456821918194
451,107.65515925400898,-223.4710203627464,53.412274869062074
452,107.86751365169596,-225.20797066107139,53.392158256735286
453,108.08721999479155,-226.94400684416158,53.37208472594605
454,108.31423511746831,-228.67910308096788,53.35206771173945
455,108.54852179154842,-230.41323314511413,53.33211234866372
456,108.79003963719207,-232.1463715586231,53.31221387609581
457,109.03875980071034,-233.87849164508478,53.29236700377093
458,109.29464985078272,-235.6095676052154,53.27256949724085
459,109.55769059129938,-237.33957196972193,53.25281785076742
460,109.8278488082797,-239.06847951715963,53.233096441599244
461,110.10508996036528,-240.79626590150562,53.21341715768066
462,110.38941262001494,-242.52290162375067,53.193784898022834
463,110.68080767744455,-244.248358375023,53.174198221266
464,110.9792755070788,-245.9726062415832,53.15465424602216
465,111.2848055026739,-247.69561722180924,53.13515291048357
466,111.59739828746825,-249.41736132325767,53.11569225517868
467,111.91703406191478,-251.13781214929412,53.09625842192103
468,477.85777357940424,-137.35512851290275,62.623317502470535
469,476.77206780600847,-137.66341702475168,62.54306009474874
470,475.51418978411226,-138.01099778243267,62.47493054468113
471,474.13227185700794,-138.38367505404375,62.41805183834851
472,472.6608726368997,-138.77159860596632,62.37006338928846
473,471.1247852743649,-139.16790610454487,62.328384595365364
474,469.5417888855149,-139.56779356829423,62.29094888872467
475,467.9246405759425,-139.96790486590314,62.25626429148349
476,466.282497591178,-140.36588574966103,62.223291577396274
477,464.6219385848559,-140.76010144055434,62.19145658905401
478,462.947697686873,-141.14941625912903,62.16021771923557
479,461.26317787314724,-141.5330250074696,62.129233126309785
480,459.57083128354753,-141.91037397997223,62.09833665641304
481,457.8724271708841,-142.28107836648118,62.067429356643196
482,456.16924717512455,-142.6448817698765,62.03644629384055
483,454.4622207336002,-143.0016084004749,62.005354177253636
484,452.75202672029934,-143.3511536500617,61.974187706183855
485,451.0391656802364,-143.6934578604835,61.942879220187265
486,449.32400435908113,-144.02847414933228,61.911396604421746
487,447.6068169169421,-144.35618196733526,61.87973767013675
488,445.8878097323946,-144.6765718440018,61.84790925435225
489,444.16714247163264,-144.98965109240132,61.81590728601457
490,442.4449391057971,-145.29542963415443,61.783737336957074
491,440.7212995005963,-145.5939329680312,61.751456372994156
492,438.9963079352713,-145.88519270481402,61.7190077360776
493,437.27003223547325,-146.16922679874466,61.68636660454492
494,435.5425311587937,-146.44606014697283,61.65353374263761
495,433.8138558396894,-146.7157154247895,61.620518253185615
496,432.08405356378915,-146.97822234823903,61.58731606356731
497,430.35316696739767,-147.2336067977298,61.55393327620843
498,428.62123625454495,-147.48190509817184,61.520431387817204
499,426.88830212424,-147.7231562977312,61.48674845068632
500,425.15440074588645,-147.95738419095167,61.45285720283407
501,423.419567172375,-148.1846176665263,61.41875801798764
502,421.6838348137003,-148.4048824087151,61.384460494603154
503,419.94723727507227,-148.61821006705952,61.349959828873715
504,418.209806677395,-148.82462809441887,61.31526244067783
505,416.471574411452,-149.02417352327734,61.28043534338906
506,414.7325741831862,-149.2168857288979,61.245410521292676
507,412.99283674022865,-149.4027893523692,61.21015799225845
508,411.25239229892634,-149.58191375257744,61.17467792377744
509,409.5112701098233,-149.7542851456166,61.138980679687066
