Time (s),Mean MSE,Standard Deviation,SEM,CI,Time (s),Mean MSE,Standard Deviation,SEM,CI,Time (s),Mean MSE,Standard Deviation,SEM,CI
0.0,0.01701374573858215,0.007622476716681445,0.0002584261634390536,0.0005065152803405451,0.0,0.01634107912159911,0.0076950827103554175,0.0002608877371617758,0.0005113399648370805,0.0,0.01724432958092179,0.006890966315045909,0.00023362563814565072,0.0004579062507654754
0.1,0.1912158125609768,0.1897346600792615,0.006432607418582379,0.012607910540421463,0.1,0.1623414536841246,0.24611463252723945,0.008344067501188412,0.01635437230232929,0.1,0.14488208156856625,0.14127668565693452,0.004789728222823845,0.009387867316734737
0.2,0.37480267068158235,0.3952655121649557,0.013400755901952196,0.026265481567826304,0.2,0.27789950342421005,0.508119845136352,0.017226876122620922,0.03376467720033701,0.2,0.2542499395110641,0.28951628530026635,0.009815521338299037,0.019238421823066114
0.30000000000000004,0.5457452390138613,0.5968836240410978,0.02023625006855967,0.03966305013437695,0.30000000000000004,0.4019979454451665,0.7752018557705187,0.026281804316855603,0.05151233646103698,0.30000000000000004,0.35975232315860123,0.4279057545360983,0.014507363757012665,0.028434432963744823
0.4,0.712325442428366,0.7914878312498526,0.026833950596525588,0.05259454316919015,0.4,0.5413482914331492,1.0159872415775009,0.03444519343290415,0.06751257912849214,0.4,0.4836337617805133,0.5581940254450231,0.01892454982967281,0.037092117666158705
0.5,0.8807850758501498,0.9768717591276084,0.033119054379114526,0.06491334658306447,0.5,0.6747919041039142,1.2455902593244954,0.04222946476567606,0.08276975094072507,0.5,0.5939384679648014,0.6801562013031469,0.023059454843251653,0.04519653149277324
0.6000000000000001,1.044162217395511,1.1598639511220057,0.039323070721063176,0.07707321861328383,0.6000000000000001,0.8010576983055527,1.4805163044535792,0.05019420362827642,0.09838063911142178,0.6000000000000001,0.7015191441012011,0.7980000956330183,0.02705473703673331,0.053027284591997285
0.7000000000000001,1.205701986441749,1.3362596343738535,0.04530344447152991,0.08879475116419862,0.7000000000000001,0.9148926635123789,1.7111969394124258,0.05801500960615985,0.11370941882807331,0.7000000000000001,0.7950423924519622,0.9045841602291584,0.030668275250243588,0.06010981949047743
0.8,1.3637547512283665,1.5032266029322399,0.05096415485601217,0.09988974351778385,0.8,1.0348484556283073,1.9428880060347782,0.0658700724257396,0.12910534195444962,0.8,0.8959150902229601,1.0080076382607737,0.03417465954378193,0.06698233270581258
0.9,1.520831312391512,1.6745978147038014,0.05677418306969061,0.1112773988165936,0.9,1.1523156378380293,2.1758086130500556,0.07376682056865284,0.14458296831455958,0.9,0.9907226303835802,1.1011062180758948,0.037330997004360066,0.07316875412854573
1.0,1.674973726013375,1.8403500859884152,0.062393711359708226,0.12229167426502813,1.0,1.2699761377717989,2.4004520093265866,0.08138294498587999,0.15951057217232478,1.0,1.0816844525234492,1.1932729198969005,0.04045574084205635,0.07929325205043045
1.1,1.8236573946815542,2.002594886218039,0.06789432524410609,0.13307287747844793,1.1,1.3836771337137015,2.626685570419784,0.08905298103945329,0.17454384283732846,1.1,1.1711538559853303,1.2810472731700642,0.04343157011747895,0.08512587743025875
1.2000000000000002,1.9736714659026855,2.1639550988920457,0.07336494880164289,0.14379529965122007,1.2000000000000002,1.4938903468631282,2.8507239443593644,0.09664859327840235,0.1894312428256686,1.2000000000000002,1.2660760728810017,1.3618066395742459,0.046169569064189765,0.09049235536581193
1.3,2.120467682608942,2.3233912228894287,0.07877033964371226,0.15438986570167604,1.3,1.6018857287260824,3.079939374797425,0.10441972417074152,0.2046626593746534,1.3,1.3528981870436227,1.441732288229223,0.04887930233199775,0.09580343257071558
1.4000000000000001,2.2650093934069746,2.481942501010983,0.0841457314010452,0.16492563354604858,1.4000000000000001,1.7042180202725243,3.3058316349448638,0.11207818903856132,0.21967325051558018,1.4000000000000001,1.4335520277335194,1.514895051505682,0.051359752312088544,0.10066511453169355
1.5,2.4133752195610874,2.6290810967288074,0.0891341969875589,0.17470302609561544,1.5,1.8160999129500224,3.545598645193285,0.12020705198964787,0.23560582189970983,1.5,1.5135691530408508,1.5874074423736095,0.05381815260247997,0.10548357910086074
1.6,2.558906043717869,2.774587424980883,0.094067323524239,0.18437195410750842,1.6,1.9287008858049837,3.7719667273533353,0.12788164873451624,0.2506480315196518,1.6,1.5929440044793648,1.6542022905967952,0.05608271004298165,0.10992211168424403
1.7000000000000002,2.705142547365366,2.9207662944391806,0.09902325134325012,0.1940855726327702,1.7000000000000002,2.044044563174197,4.006994029461707,0.13584982053022368,0.26626564823923843,1.7000000000000002,1.677123837434102,1.7213583228639493,0.05835951276939858,0.11438464502802122
1.8,2.8545077338559715,3.064265008930011,0.10388831339888686,0.20362109426181824,1.8,2.1553413431245,4.234958146263933,0.14357852791716075,0.28141391471763505,1.8,1.7532105746854716,1.7810529444779273,0.06038334998334321,0.11835136596735268
1.9000000000000001,3.005557825266782,3.207343741552797,0.10873913673567842,0.2131287080019297,1.9000000000000001,2.272279811407294,4.47886993991967,0.151847912186193,0.2976219078849383,1.9000000000000001,1.8369365670094162,1.8473017643176504,0.06262939532790653,0.12275361484269678
2.0,3.1549980683856953,3.3459167215033925,0.11343720075030228,0.22233691347059248,2.0,2.3931746515058725,4.707450392051019,0.1595975152977636,0.3128111299836166,2.0,1.9194067299240058,1.91673143316531,0.06498328155361037,0.1273672318450763
2.1,3.3083563471046644,3.4797783532606648,0.11797553510178903,0.23123204879950648,2.1,2.5094405173170933,4.944874734690045,0.1676469543784979,0.32858803058185587,2.1,1.9955316062434012,1.978673616076594,0.06708331823194769,0.13148330373461747
2.2,3.4493559171868404,3.6066027126637628,0.1222752835758555,0.2396595558086768,2.2,2.624340929858873,5.17357774028645,0.17540071244166328,0.34378539638566,2.2,2.0702735854787626,2.043020739597564,0.06926489003307518,0.13575918446482735
2.3000000000000003,3.5998939194960515,3.731591854219225,0.1265128123377382,0.24796511218196687,2.3000000000000003,2.743235291349394,5.40435281589687,0.18322472025750122,0.3591204517047024,2.3000000000000003,2.149224964049255,2.1144805036912566,0.07168760293353947,0.14050770174973737
2.4000000000000004,3.748902376553227,3.85296448415533,0.1306277298726456,0.25603035055038537,2.4000000000000004,2.8638714507608776,5.634630865448348,0.1910318773117933,0.37442247953111485,2.4000000000000004,2.2304437181706094,2.181377978595311,0.07395563974438088,0.14495305389898652
2.5,3.8857328757945035,3.9717053041666697,0.13465342069463043,0.26392070456147565,2.5,2.97909344880162,5.8678017015767825,0.19893710901616532,0.389916733671684,2.5,2.305954820750865,2.249779277021503,0.0762746609475347,0.149498335457168
2.6,4.025529631038526,4.087926265353271,0.1385936803014487,0.2716436133908394,2.6,3.0921126721638417,6.108212038668604,0.20708778278992235,0.4058920542682478,2.6,2.3708060379626708,2.3114139465829724,0.07836427194690275,0.1535939730159294
2.7,4.164837012569816,4.210677536335154,0.14275533814524283,0.27980046276467596,2.7,3.203267415881276,6.3281515610704595,0.21454443094714684,0.4205070846564078,2.7,2.4420059526537923,2.3871156633829136,0.08093080051307668,0.1586243690056303
2.8000000000000003,4.309230472708106,4.33485617028532,0.14696538812579762,0.28805216072656337,2.8000000000000003,3.334217938092726,6.568960787475665,0.22270862833517335,0.43650891153693977,2.8000000000000003,2.5130609486495112,2.450830863186122,0.08309094809369985,0.16285825826365172
2.9000000000000004,4.445249208746371,4.455186756929854,0.15104497708444464,0.2960481550855115,2.9000000000000004,3.443076632557043,6.802470215546398,0.23062533938148,0.45202566518770076,2.9000000000000004,2.5807326347015067,2.5240390727042428,0.08557293884568301,0.1677229601375387
3.0,4.591005679637012,4.580799772293199,0.15530365714932687,0.3043951680126807,3.0,3.566826914521471,7.039777293648058,0.23867080282206143,0.4677947735312404,3.0,2.656139365366492,2.5926994197157485,0.08790074261840512,0.17228545553207403
3.1,4.736065818982683,4.712249521625456,0.15976022102844223,0.3131300332157468,3.1,3.6939781430472802,7.277587737419165,0.24673333195711428,0.48359733063594396,3.1,2.73468620044341,2.669816941512037,0.09051527146939241,0.17740993208000913
3.2,4.885013336633672,4.84222805516935,0.16416690602095563,0.321767135801073,3.2,3.8129624928466725,7.509085279700003,0.25458183368704185,0.498980394026602,3.2,2.8130788430995906,2.7487978454783137,0.09319297489251803,0.18265823078933532
3.3000000000000003,5.0348400663161055,4.981348040886608,0.16888351526791168,0.3310116899251069,3.3000000000000003,3.92851397117563,7.73932560974714,0.2623877119303705,0.5142799153835262,3.3000000000000003,2.892274040579121,2.8246799314088578,0.09576561854492403,0.1877006123480511
3.4000000000000004,5.189972197120786,5.121245649396461,0.17362648839662984,0.34030791725739445,3.4000000000000004,4.059923388875175,7.970577157984773,0.27022787368115786,0.5296466324150694,3.4000000000000004,2.9730595684560788,2.896124048696888,0.09818780096899493,0.19244808989923007
3.5,5.347832747696723,5.256543843855512,0.17821352678505353,0.3492985124987049,3.5,4.180857463105736,8.198994211062809,0.27797193704599954,0.544824996610159,3.5,3.062813138647753,2.978992636815749,0.10099730922899415,0.19795472608882853
3.6,5.510574946822359,5.405375540766304,0.18325939387791165,0.35918841200070684,3.6,4.3101386003214115,8.434178932841025,0.2859454458683507,0.5604530739019673,3.6,3.1502192380761627,3.060827350711645,0.10377176587009705,0.20339266110539023
3.7,5.653993880720924,5.547043908243583,0.18806240135810587,0.3686023066618875,3.7,4.42762991665116,8.662628664678548,0.2936906171469,0.575633609607924,3.7,3.233244327115915,3.1374341089842774,0.10636897821586573,0.20848319730309683
3.8000000000000003,5.817997581406054,5.698984114100022,0.19321365677430008,0.37869876727762813,3.8000000000000003,4.560959628614722,8.90259617608851,0.30182627772399023,0.5915795043390208,3.8000000000000003,3.3253618488375856,3.223699952940317,0.10929366423564765,0.2142155819018694
3.9000000000000004,5.979876468999737,5.862366593210056,0.19875284158508025,0.3895555695067573,3.9000000000000004,4.6965782183192895,9.145387988987801,0.3100576910892373,0.6077130745349051,3.9000000000000004,3.4072125522829215,3.305008285772134,0.11205027488732308,0.21961853877915324
4.0,6.143130571205666,6.027354816254328,0.2043464662137588,0.4005190737789672,4.0,4.833318385969139,9.39122079196779,0.3183922036739141,0.6240487192008716,4.0,3.5025113423531518,3.3951573793777343,0.11510661540024578,0.22560896618448173
4.1000000000000005,6.300107159606721,6.195564781565859,0.21004931813491237,0.41169666354442824,4.1000000000000005,4.963194559050755,9.627733946897017,0.32641075059810026,0.6397650711722765,4.1000000000000005,3.596877148859354,3.4874371541955487,0.11823519277156111,0.23174097783225978
4.2,6.463219383111452,6.365709646565794,0.21581776929915963,0.4230028278263529,4.2,5.099287198536789,9.8772807565679,0.334871179802242,0.6563475124123943,4.2,3.695420530031315,3.5880429308069144,0.12164604804024087,0.23842625415887211
4.3,6.63255867439744,6.543159436538725,0.2218338806144508,0.43479440600432356,4.3,5.23472607479517,10.129530350018966,0.3434232419583597,0.673109554238385,4.3,3.792391306703592,3.6867063727312726,0.12499105199576681,0.24498246191170295
4.4,6.819180050948063,6.733458002123825,0.22828560622018315,0.447439788191559,4.4,5.385155716449354,10.373959967199124,0.35171018208905325,0.6893519568945443,4.4,3.9088613509574226,3.7988726826142645,0.12879384604914076,0.2524359382563159
4.5,7.002975665696297,6.920579349350998,0.2346296140353383,0.4598740435092631,4.5,5.532190648611909,10.633420409452818,0.3605067149153305,0.7065931612340477,4.5,4.022577731015156,3.9133926960190575,0.13267643812533855,0.26004581872566357
4.6000000000000005,7.195494229205904,7.113183837668089,0.24115951774340733,0.47267265477707837,4.6000000000000005,5.660855239024848,10.87949671966414,0.368849483168329,0.7229449870099248,4.6000000000000005,4.134951561074756,4.020401786857592,0.13630438607800127,0.2671565967128825
4.7,7.407214492142805,7.312824744125808,0.2479279783683451,0.4859388376019564,4.7,5.804372154075162,11.144877748007772,0.37784674266198787,0.7405796156174962,4.7,4.25175545606471,4.146203173346354,0.14056945252214756,0.2755161269434092
4.800000000000001,7.620325174259658,7.506197505549003,0.2544839289741172,0.49878850078926973,4.800000000000001,5.952107419767461,11.407984671807675,0.3867669027909207,0.7580631294702045,4.800000000000001,4.3778320333030285,4.2723563507689395,0.14484644579595035,0.2838990337600627
4.9,7.853316739511138,7.730209779643859,0.2620786563454584,0.5136741664370985,4.9,6.110648917747662,11.665631239608732,0.39550193951387375,0.7751838014471926,4.9,4.507440596328904,4.407420876118259,0.14942556205961244,0.29287410163684036
5.0,8.082935937952964,7.9391797073153025,0.2691634004108727,0.5275602648053105,5.0,6.257272184478377,11.929731893139728,0.40445579023596234,0.7927333488624861,5.0,4.637236077282937,4.540713695518609,0.1539446118661173,0.3017314392575899
5.1000000000000005,8.3286448430831,8.158701168877403,0.27660587497821065,0.5421475149572929,5.1000000000000005,6.402647592568564,12.181716467739255,0.41299886741153014,0.8094777801265991,5.1000000000000005,4.778753607300386,4.678521084553249,0.1586167199178005,0.31088877103888896
5.2,8.58221392003872,8.37447130345344,0.28392116764957875,0.5564854885931744,5.2,6.558769888009547,12.451491430213858,0.4221450952237652,0.8274043866385797,5.2,4.9139425247123,4.827571858705418,0.16367001442475118,0.32079322827251233
5.300000000000001,8.849735876647962,8.600839221820198,0.29159575884133443,0.5715276873290155,5.300000000000001,6.713978623605474,12.7019860248915,0.43063765734902504,0.844049808404089,5.300000000000001,5.063578088196835,4.971695339972121,0.16855625805783764,0.33037026579336176
5.4,9.118038349734414,8.825079758136077,0.29919822502674215,0.5864285210524146,5.4,6.884083685745606,12.993464557177056,0.44051970509061483,0.8634186219776051,5.4,5.214497268345628,5.129804329943083,0.17391665484252053,0.3408766434913402
5.5,9.415781124473177,9.05326025961182,0.3069342685411719,0.6015911663406969,5.5,7.0445810188427656,13.247204947589633,0.44912230999727804,0.8802797275946649,5.5,5.376269514917828,5.284367502227016,0.17915683714900005,0.3511474008120401
5.6000000000000005,9.699501252253368,9.26393433487323,0.31407678862086325,0.615590505696892,5.6000000000000005,7.214057805406846,13.530946039310013,0.45874203393593377,0.8991343865144301,5.6000000000000005,5.524641377097014,5.440063881896401,0.184435438783985,0.3614934600166106
